code,province_code,name,latitude,longitude,population
13070,13,"Puerto Lápice",39.278151,-3.479919,824
13071,13,Puertollano,38.649241,-4.060687,45565
13072,13,"Retuerta del Bullaque",39.42906,-4.252425,854
13073,13,Saceruela,38.96158,-4.603393,520
13074,13,"San Carlos del Valle",38.844612,-3.243079,1055
13075,13,"San Lorenzo de Calatrava",38.464029,-3.838903,189
13076,13,"Santa Cruz de los Cáñamos",38.634447,-2.879221,463
13077,13,"Santa Cruz de Mudela",38.639266,-3.50468,3881
13078,13,Socuéllamos,39.255853,-2.841843,12172
13079,13,"La Solana",38.928193,-3.212731,15242
13080,13,"Solana del Pino",38.457218,-4.107005,333
13081,13,Terrinches,38.582262,-2.851599,574
13082,13,Tomelloso,39.207693,-2.969598,37060
13083,13,"Torralba de Calatrava",39.050192,-3.764052,3068
13084,13,"Torre de Juan Abad",38.598704,-3.228508,928
13085,13,Torrenueva,38.636222,-3.35149,2645
13086,13,"Valdemanco del Esteras",38.954449,-4.742096,157
13087,13,Valdepeñas,38.786488,-3.403462,30782
13088,13,"Valenzuela de Calatrava",38.837452,-3.786462,638
13089,13,Villahermosa,38.811685,-2.842972,1712
13090,13,Villamanrique,38.507579,-3.057221,1050
13091,13,"Villamayor de Calatrava",38.796607,-4.183793,611
13092,13,"Villanueva de la Fuente",38.696394,-2.703665,1831
13093,13,"Villanueva de los Infantes",38.720196,-3.035696,4733
13094,13,"Villanueva de San Carlos",38.604055,-3.879311,261
13095,13,"Villar del Pozo",38.849523,-3.97278,45
13096,13,"Villarrubia de los Ojos",39.215748,-3.644095,9512
13097,13,"Villarta de San Juan",39.210678,-3.434965,2681
13098,13,"Viso del Marqués",38.51124,-3.582425,2091
13901,13,"El Robledo",39.210938,-4.30427,1078
13902,13,Ruidera,39.000563,-2.901759,529
13903,13,"Arenales de San Gregorio",39.299081,-3.042512,626
13904,13,"Llanos del Caudillo",39.116171,-3.346382,651
14001,14,Adamuz,38.0905,-4.567657,4100
14002,14,"Aguilar de la Frontera",37.462152,-4.677666,13130
14003,14,Alcaracejos,38.293997,-4.935713,1512
14004,14,Almedinilla,37.435803,-4.06749,2302
14005,14,"Almodóvar del Río",37.838885,-5.010277,8040
14006,14,Añora,38.324469,-4.867425,1487
14007,14,Baena,37.679087,-4.312899,18386
14008,14,Belalcázar,38.591394,-5.148817,3093
14009,14,Belmez,38.265586,-5.184071,2833
14010,14,Benamejí,37.247717,-4.54218,4895
14011,14,"Los Blázquez",38.424508,-5.45407,619
14012,14,Bujalance,37.916316,-4.372479,7065
14013,14,Cabra,37.489604,-4.449899,19995
14014,14,"Cañete de las Torres",37.848528,-4.329329,2766
14015,14,Carcabuey,37.448484,-4.303925,2302
14016,14,Cardeña,38.27682,-4.367353,1387
14017,14,"La Carlota",37.678435,-4.932321,14503
14018,14,"El Carpio",37.933529,-4.490197,4327
14019,14,"Castro del Río",37.682426,-4.479362,7597
14020,14,Conquista,38.405461,-4.491733,367
14021,14,Córdoba,37.849299,-4.701769,323262
14022,14,"Doña Mencía",37.552689,-4.369243,4465
14023,14,"Dos Torres",38.470666,-4.853445,2340
14024,14,"Encinas Reales",37.277924,-4.475277,2208
14025,14,Espejo,37.669354,-4.556883,3175
14026,14,Espiel,38.13276,-5.076434,2326
14027,14,Fernán-Núñez,37.685997,-4.728375,9670
14028,14,"Fuente la Lancha",38.419568,-5.048513,330
14029,14,"Fuente Obejuna",38.264776,-5.427876,4309
14030,14,"Fuente Palmera",37.720277,-5.092332,9883
14031,14,Fuente-Tójar,37.518715,-4.129219,666
14032,14,"La Granjuela",38.360448,-5.337423,412
14033,14,Guadalcázar,37.751783,-4.972766,1589
14034,14,"El Guijo",38.524343,-4.756443,342
14035,14,"Hinojosa del Duque",38.453432,-5.18879,6534
14036,14,Hornachuelos,37.947974,-5.328703,4383
14037,14,Iznájar,37.265991,-4.307363,3676
14038,14,Lucena,37.357205,-4.541873,43408
14039,14,Luque,37.556487,-4.238422,2796
14040,14,"Montalbán de Córdoba",37.550793,-4.751102,4401
14041,14,Montemayor,37.655409,-4.65683,3859
14042,14,Montilla,37.572099,-4.638459,22305
14043,14,Montoro,38.104288,-4.365699,9004
14044,14,Monturque,37.475876,-4.581261,1929
14045,14,Moriles,37.426833,-4.628149,3667
14046,14,"Nueva Carteya",37.599905,-4.447581,5235
14047,14,Obejo,38.074015,-4.760518,2101
14048,14,Palenciana,37.249011,-4.5915,1431
14049,14,"Palma del Río",37.672667,-5.292304,20438
14050,14,"Pedro Abad",37.969526,-4.455695,2794
14051,14,Pedroche,38.421702,-4.741746,1441
14052,14,Peñarroya-Pueblonuevo,38.317587,-5.24432,10244
14053,14,Posadas,37.837806,-5.117853,7273
14054,14,Pozoblanco,38.262872,-4.798743,16931
14055,14,"Priego de Córdoba",37.43139,-4.19258,21764
14056,14,"Puente Genil",37.402554,-4.761303,29963
14057,14,"La Rambla",37.668701,-4.788022,7412
14058,14,Rute,37.347929,-4.36869,9824
14059,14,"San Sebastián de los Ballesteros",37.66716,-4.831913,865
14060,14,Santaella,37.533729,-4.852254,4641
14061,14,"Santa Eufemia",38.606034,-4.897349,685
14062,14,Torrecampo,38.462456,-4.634718,992
14063,14,Valenzuela,37.769954,-4.24136,1030
14064,14,Valsequillo,38.45901,-5.375229,351
14065,14,"La Victoria",37.696655,-4.854476,2320
14066,14,"Villa del Río",37.981387,-4.298723,6852
14067,14,"Villafranca de Córdoba",37.954645,-4.556448,4895
14068,14,Villaharta,38.138606,-4.899834,630
14069,14,"Villanueva de Córdoba",38.276164,-4.629673,8328
14070,14,"Villanueva del Duque",38.347962,-5.038923,1409
14071,14,"Villanueva del Rey",38.143662,-5.1893,1031
14072,14,Villaralto,38.454973,-4.975259,1059
14073,14,"Villaviciosa de Córdoba",38.013467,-5.008117,3043
14074,14,"El Viso",38.598848,-4.993819,2499
14075,14,Zuheros,37.526669,-4.332545,596
14901,14,"Fuente Carreteros",37.675605,-5.14297,1073
14902,14,"La Guijarrosa",37.62649,-4.870269,1358
15001,15,Abegondo,43.209028,-8.294997,5631
15002,15,Ames,42.891,-8.646176,33276
15003,15,Aranga,43.222815,-8.012838,1793
15004,15,Ares,43.437768,-8.257038,6275
15005,15,Arteixo,43.298732,-8.50865,34403
15006,15,Arzúa,42.926876,-8.182451,5916
15007,15,"A Baña",42.963426,-8.752881,3239
15008,15,Bergondo,43.311551,-8.248782,7135
15009,15,Betanzos,43.275234,-8.223139,13533
15010,15,Boimorto,43.008392,-8.130693,1803
15011,15,Boiro,42.679167,-8.888991,18967
15012,15,Boqueixón,42.827516,-8.422627,4219
15013,15,Brión,42.851719,-8.720964,8192
15014,15,"Cabana de Bergantiños",43.194368,-8.895676,4067
15015,15,Cabanas,43.434245,-8.130976,3287
15016,15,Camariñas,43.159963,-9.145516,5075
15017,15,Cambre,43.279719,-8.328878,24765
15018,15,"A Capela",43.444947,-8.041098,1165
15019,15,Carballo,43.21259,-8.668697,32120
15020,15,Carnota,42.845632,-9.101918,3780
15021,15,Carral,43.212035,-8.360058,6840
15022,15,Cedeira,43.673581,-8.004973,6547
15023,15,Cee,42.969415,-9.195348,7731
15024,15,Cerceda,43.167089,-8.483333,5116
15025,15,Cerdido,43.611696,-7.962085,1006
15027,15,Coirós,43.241826,-8.138152,1945
15028,15,Corcubión,42.931524,-9.198309,1659
15029,15,Coristanco,43.160792,-8.76801,5710
15030,15,"A Coruña",43.346118,-8.422246,251543
15031,15,Culleredo,43.273408,-8.406594,31254
15032,15,Curtis,43.135186,-8.045608,4242
15033,15,Dodro,42.722771,-8.720114,2589
15034,15,Dumbría,42.988413,-9.097151,2716
15035,15,Fene,43.462087,-8.159652,12467
15036,15,Ferrol,43.509839,-8.270389,64367
15037,15,Fisterra,42.937303,-9.260468,4666
15038,15,Frades,43.045208,-8.27753,2117
15039,15,Irixoa,43.285497,-8.0696,1343
15040,15,Laxe,43.18764,-9.019197,2883
15041,15,"A Laracha",43.232342,-8.553653,11781
15042,15,Lousame,42.765271,-8.835979,3056
15043,15,"Malpica de Bergantiños",43.29713,-8.814196,5232
15044,15,Mañón,43.652424,-7.734237,1218
15045,15,Mazaricos,42.930054,-8.99165,3721
15046,15,Melide,42.933677,-8.037322,7817
15047,15,Mesía,43.099139,-8.234281,2367
15048,15,Miño,43.356104,-8.178747,7108
15049,15,Moeche,43.565381,-7.979087,1194
15050,15,Monfero,43.347725,-7.999352,1816
15051,15,Mugardos,43.450029,-8.233448,5203
15052,15,Muxía,43.057841,-9.193041,4326
15053,15,Muros,42.804232,-9.034764,8173
15054,15,Narón,43.538816,-8.167587,39953
15055,15,Neda,43.498192,-8.126301,4925
15056,15,Negreira,42.90869,-8.818218,6969
15057,15,Noia,42.800938,-8.871346,14123
15058,15,Oleiros,43.349913,-8.330833,38793
15059,15,Ordes,43.092086,-8.399134,12990
15060,15,Oroso,42.998264,-8.387426,7776
15061,15,Ortigueira,43.651532,-7.828997,5384
15062,15,Outes,42.850965,-8.921931,5998
15064,15,Paderne,43.295176,-8.16141,2450
15065,15,Padrón,42.75735,-8.631087,8334
15066,15,"O Pino",42.938219,-8.323085,4589
15067,15,"A Pobra do Caramiñal",42.625861,-8.948087,9126
15068,15,Ponteceso,43.261135,-8.878465,5268
15069,15,Pontedeume,43.400204,-8.154621,7431
15070,15,"As Pontes de García Rodríguez",43.463755,-7.873094,9796
15071,15,"Porto do Son",42.685551,-8.98895,9060
15072,15,Rianxo,42.684077,-8.78568,10758
15073,15,Ribeira,42.575576,-9.011772,27102
15074,15,Rois,42.788448,-8.725252,4358
15075,15,Sada,43.353753,-8.282134,17421
15076,15,"San Sadurniño",43.52855,-8.047532,2738
15077,15,"Santa Comba",43.045446,-8.806812,9442
15078,15,"Santiago de Compostela",42.910558,-8.517177,100965
15079,15,Santiso,42.868317,-8.070829,1430
15080,15,Sobrado,43.056365,-7.997444,1830
15081,15,"As Somozas",43.524892,-7.920272,1042
15082,15,Teo,42.797235,-8.564902,18968
15083,15,Toques,42.969709,-7.954505,1056
15084,15,Tordoia,43.0881,-8.56056,3152
15085,15,Touro,42.85748,-8.312198,3342
15086,15,Trazo,43.011183,-8.538991,2986
15087,15,Valdoviño,43.603172,-8.123097,6818
15088,15,"Val do Dubra",43.019641,-8.654029,3680
15089,15,Vedra,42.780831,-8.464447,4903
15090,15,Vilasantar,43.072147,-8.099353,1233
15091,15,Vilarmaior,43.356587,-8.123154,1242
15092,15,Vimianzo,43.095735,-9.037207,6768
15093,15,Zas,43.090885,-8.92544,4199
15901,15,Cariño,43.726405,-7.90126,3661
15902,15,Oza-Cesuras,43.182845,-8.189081,5159
16001,16,"Abia de la Obispalía",40.037409,-2.384034,68
16002,16,"El Acebrón",39.908175,-2.980734,234
16003,16,Alarcón,39.534771,-2.069149,173
16004,16,"Albaladejo del Cuende",39.805007,-2.234628,196
16005,16,"Albalate de las Nogueras",40.364301,-2.28437,261
16006,16,Albendea,40.472297,-2.399472,132
16007,16,"La Alberca de Záncara",39.497722,-2.498699,1504
16008,16,"Alcalá de la Vega",40.031695,-1.513005,80
16009,16,Alcantud,40.535415,-2.320392,59
16010,16,"Alcázar del Rey",40.05453,-2.808374,171
16011,16,Alcohujate,40.42369,-2.601586,25
16012,16,"Alconchel de la Estrella",39.717164,-2.580426,75
16013,16,Algarra,40.026529,-1.443839,25
16014,16,Aliaguilla,39.729138,-1.322777,594
16015,16,"La Almarcha",39.690805,-2.387359,469
16016,16,Almendros,39.874192,-2.874545,240
16017,16,"Almodóvar del Pinar",39.703408,-1.889295,401
16018,16,"Almonacid del Marquesado",39.827259,-2.781614,412
16019,16,Altarejos,39.924871,-2.396908,193
16020,16,"Arandilla del Arroyo",40.513399,-2.379947,14
16022,16,"Arcos de la Sierra",40.343553,-2.089677,77
16023,16,"Chillarón de Cuenca",40.119282,-2.218472,907
16024,16,Arguisuelas,39.831187,-1.832241,127
16025,16,Arrancacepas,40.30786,-2.350083,14
16026,16,"Atalaya del Cañavate",39.514647,-2.245671,91
16027,16,"Barajas de Melo",40.116863,-2.962305,1011
16029,16,"Barchín del Hoyo",39.682857,-2.037704,104
16030,16,"Bascuñana de San Pedro",40.209865,-2.224542,23
16031,16,Beamud,40.193261,-1.832965,45
16032,16,Belinchón,40.051522,-3.038084,453
16033,16,Belmonte,39.565359,-2.703139,1751
16034,16,Belmontejo,39.814772,-2.329343,122
16035,16,Beteta,40.559384,-2.05303,253
16036,16,Boniches,39.974162,-1.622896,135
16038,16,Buciegas,40.339173,-2.465309,36
16039,16,"Buenache de Alarcón",39.652174,-2.157092,447
16040,16,"Buenache de la Sierra",40.125259,-1.984552,112
16041,16,Buendía,40.373133,-2.762667,422
16042,16,"Campillo de Altobuey",39.616252,-1.795728,1312
16043,16,Campillos-Paravientos,39.967367,-1.540057,112
16044,16,Campillos-Sierra,40.09226,-1.686548,28
16045,16,"Canalejas del Arroyo",40.386825,-2.468815,153
16046,16,"Cañada del Hoyo",39.977863,-1.90174,221
16047,16,"Cañada Juncosa",39.55609,-2.229303,213
16048,16,Cañamares,40.441094,-2.240653,457
16049,16,"El Cañavate",39.541663,-2.327101,125
16050,16,Cañaveras,40.357132,-2.394121,230
16051,16,Cañaveruelas,40.412936,-2.647138,110
16052,16,Cañete,40.036157,-1.666075,877
16053,16,Cañizares,40.512406,-2.190678,441
16055,16,"Carboneras de Guadazaón",39.894359,-1.795829,797
16056,16,Cardenete,39.799149,-1.702628,479
16057,16,Carrascosa,40.584048,-2.193873,69
16058,16,"Carrascosa de Haro",39.591325,-2.551919,87
16060,16,"Casas de Benítez",39.304855,-2.112232,872
16061,16,"Casas de Fernando Alonso",39.34772,-2.328875,1041
16062,16,"Casas de Garcimolina",40.009983,-1.407447,30
16063,16,"Casas de Guijarro",39.344399,-2.159953,105
16064,16,"Casas de Haro",39.294309,-2.261314,812
16065,16,"Casas de los Pinos",39.295967,-2.380474,374
16066,16,Casasimarro,39.383953,-2.041037,3177
16067,16,Castejón,40.396855,-2.53992,120
16068,16,"Castillejo de Iniesta",39.530485,-1.751226,94
16070,16,Castillejo-Sierra,40.379658,-2.104984,31
16071,16,Castillo-Albaráñez,40.294544,-2.387744,17
16072,16,"Castillo de Garcimuñoz",39.671468,-2.356677,129
16073,16,"Cervera del Llano",39.787742,-2.435913,220
16074,16,"La Cierva",40.061828,-1.86914,39
16078,16,Cuenca,40.205424,-1.993884,53600
16079,16,"Cueva del Hierro",40.575299,-2.005547,27
16081,16,Chumillas,39.765465,-2.038805,49
16082,16,Enguídanos,39.667036,-1.62799,274
16083,16,"Fresneda de Altarejos",39.928634,-2.302327,35
16084,16,"Fresneda de la Sierra",40.405677,-2.142631,42
16085,16,"La Frontera",40.395915,-2.211378,155
16086,16,"Fuente de Pedro Naharro",39.927608,-3.042898,1290
16087,16,"Fuentelespino de Haro",39.682292,-2.64158,230
16088,16,"Fuentelespino de Moya",39.929061,-1.466856,101
16089,16,Fuentes,39.93079,-2.000674,462
16091,16,Fuertescusa,40.460919,-2.154757,65
16092,16,Gabaldón,39.642727,-1.954785,146
16093,16,Garaballa,39.806094,-1.374216,58
16094,16,Gascueña,40.297246,-2.534384,132
16095,16,"Graja de Campalbo",39.896133,-1.273383,85
16096,16,"Graja de Iniesta",39.516372,-1.677704,343
16097,16,Henarejos,39.832002,-1.4808,134
16098,16,"El Herrumblar",39.400931,-1.613113,800
16099,16,"La Hinojosa",39.726603,-2.424983,184
16100,16,"Los Hinojosos",39.597801,-2.853837,702
16101,16,"El Hito",39.847505,-2.723279,118
16102,16,Honrubia,39.606052,-2.2685,1529
16103,16,Hontanaya,39.708626,-2.824298,255
16104,16,Hontecillas,39.691595,-2.186719,54
16106,16,"Horcajo de Santiago",39.847708,-3.033122,3894
16107,16,Huélamo,40.276952,-1.814928,68
16108,16,Huelves,40.045752,-2.904716,105
16109,16,Huérguina,40.038291,-1.597599,41
16110,16,"Huerta de la Obispalía",39.977303,-2.48017,126
16111,16,"Huerta del Marquesado",40.150487,-1.706466,155
16112,16,Huete,40.158707,-2.636247,1814
16113,16,Iniesta,39.456632,-1.736292,4567
16115,16,"Laguna del Marquesado",40.191861,-1.673166,54
16116,16,Lagunaseca,40.513518,-1.995852,50
16117,16,Landete,39.896635,-1.355722,1175
16118,16,Ledaña,39.369188,-1.711591,1552
16119,16,Leganiel,40.16349,-2.976968,223
16121,16,"Las Majadas",40.303351,-2.002812,214
16122,16,Mariana,40.173112,-2.125356,332
16123,16,Masegosa,40.541549,-1.983272,58
16124,16,"Las Mesas",39.375057,-2.732935,2234
16125,16,Minglanilla,39.507737,-1.569757,2388
16126,16,Mira,39.671034,-1.469999,917
16128,16,"Monreal del Llano",39.56071,-2.772843,44
16129,16,Montalbanejo,39.740803,-2.507975,82
16130,16,Montalbo,39.864699,-2.656309,703
16131,16,"Monteagudo de las Salinas",39.809473,-1.92023,126
16132,16,"Mota de Altarejos",39.872228,-2.305182,25
16133,16,"Mota del Cuervo",39.459031,-2.869319,6089
16134,16,"Motilla del Palancar",39.563039,-1.909716,6432
16135,16,Moya,39.967178,-1.353593,133
16137,16,Narboneta,39.75673,-1.494057,42
16139,16,"Olivares de Júcar",39.75268,-2.330507,290
16140,16,"Olmeda de la Cuesta",40.307811,-2.470187,16
16141,16,"Olmeda del Rey",39.825618,-2.065183,129
16142,16,"Olmedilla de Alarcón",39.618765,-2.109435,128
16143,16,"Olmedilla de Eliz",40.298182,-2.42142,20
16145,16,"Osa de la Vega",39.64254,-2.760392,450
16146,16,Pajarón,39.969224,-1.79328,71
16147,16,Pajaroncillo,39.945356,-1.716616,59
16148,16,"Palomares del Campo",39.93902,-2.624893,556
16149,16,Palomera,40.071722,-2.023733,187
16150,16,Paracuellos,39.715598,-1.766693,105
16151,16,Paredes,40.075961,-2.854158,61
16152,16,"La Parra de las Vegas",39.867674,-2.21898,36
16153,16,"El Pedernoso",39.479482,-2.751816,1113
16154,16,"Las Pedroñeras",39.458363,-2.638271,6416
16155,16,"El Peral",39.491608,-1.884592,660
16156,16,"La Peraleja",40.240892,-2.550438,77
16157,16,"La Pesquera",39.58299,-1.569796,228
16158,16,"El Picazo",39.44568,-2.103317,693
16159,16,Pinarejo,39.614717,-2.41708,172
16160,16,"Pineda de Gigüela",40.088206,-2.536875,58
16161,16,"Piqueras del Castillo",39.72106,-2.085184,36
16162,16,"Portalrubio de Guadamejud",40.281511,-2.608556,35
16163,16,Portilla,40.299298,-2.074329,58
16165,16,Poyatos,40.426716,-2.047873,70
16166,16,Pozoamargo,39.331701,-2.193924,255
16167,16,"Pozorrubio de Santiago",39.809243,-2.940806,307
16169,16,"El Pozuelo",40.596441,-2.264642,47
16170,16,Priego,40.456627,-2.317288,912
16171,16,"El Provencio",39.380167,-2.57083,2327
16172,16,"Puebla de Almenara",39.787354,-2.806251,294
16173,16,"El Valle de Altomira",40.240581,-2.767681,191
16174,16,"Puebla del Salvador",39.566341,-1.677997,190
16175,16,"Quintanar del Rey",39.337644,-1.940567,7508
16176,16,"Rada de Haro",39.576141,-2.610444,49
16177,16,Reíllo,39.886484,-1.898508,106
16181,16,"Rozalén del Monte",39.987583,-2.798961,48
16185,16,Saceda-Trasierra,40.167048,-2.850875,33
16186,16,Saelices,39.899269,-2.803643,475
16187,16,"Salinas del Manzano",40.083771,-1.554615,86
16188,16,Salmeroncillos,40.500965,-2.522543,106
16189,16,Salvacañete,40.133333,-1.488232,300
16190,16,"San Clemente",39.408229,-2.432872,6797
16191,16,"San Lorenzo de la Parrilla",39.846199,-2.385443,1119
16192,16,"San Martín de Boniches",39.874593,-1.561182,43
16193,16,"San Pedro Palmiches",40.43058,-2.40475,54
16194,16,"Santa Cruz de Moya",39.949208,-1.225124,233
16195,16,"Santa María del Campo Rus",39.55434,-2.423851,527
16196,16,"Santa María de los Llanos",39.482739,-2.810003,660
16197,16,"Santa María del Val",40.488783,-2.04995,55
16198,16,Sisante,39.402886,-2.168331,1640
16199,16,"Solera de Gabaldón",39.751591,-1.967873,32
16202,16,Talayuelas,39.828828,-1.272796,873
16203,16,Tarancón,39.996534,-3.005792,16748
16204,16,Tébar,39.503048,-2.154035,300
16205,16,Tejadillos,40.133001,-1.610422,102
16206,16,Tinajas,40.333663,-2.582921,184
16209,16,Torralba,40.303931,-2.288136,107
16211,16,"Torrejoncillo del Rey",40.014976,-2.540532,341
16212,16,"Torrubia del Campo",39.880463,-2.943763,312
16213,16,"Torrubia del Castillo",39.663231,-2.297223,42
16215,16,Tragacete,40.362517,-1.844072,263
16216,16,Tresjuncos,39.702721,-2.746184,258
16217,16,Tribaldos,39.981154,-2.916082,101
16218,16,Uclés,39.956153,-2.86568,230
16219,16,Uña,40.219133,-1.975656,90
16224,16,Valdemeca,40.225073,-1.74299,83
16225,16,"Valdemorillo de la Sierra",40.03351,-1.772148,49
16227,16,Valdemoro-Sierra,40.129385,-1.778392,96
16228,16,Valdeolivas,40.495826,-2.456294,206
16231,16,"Valhermoso de la Fuente",39.550562,-2.006622,61
16234,16,Valsalobre,40.626352,-2.120149,17
16236,16,"Valverde de Júcar",39.713743,-2.230558,1118
16237,16,Valverdejo,39.62271,-2.030859,86
16238,16,"Vara de Rey",39.426653,-2.299058,466
16239,16,"Vega del Codorno",40.443427,-1.944371,141
16240,16,Vellisca,40.122277,-2.801554,128
16242,16,"Villaconejos de Trabaque",40.398039,-2.319338,325
16243,16,"Villaescusa de Haro",39.620243,-2.630615,480
16244,16,"Villagarcía del Llano",39.338134,-1.818529,763
16245,16,"Villalba de la Sierra",40.236996,-2.082879,569
16246,16,"Villalba del Rey",40.347655,-2.664209,468
16247,16,"Villalgordo del Marquesado",39.681731,-2.511203,59
16248,16,Villalpardo,39.47119,-1.632533,979
16249,16,"Villamayor de Santiago",39.727921,-2.917267,2336
16250,16,"Villanueva de Guadamejud",40.219635,-2.505098,59
16251,16,"Villanueva de la Jara",39.423456,-1.943704,2396
16253,16,"Villar de Cañas",39.802449,-2.580785,389
16254,16,"Villar de Domingo García",40.224402,-2.277844,217
16255,16,"Villar de la Encina",39.633697,-2.53083,146
16258,16,"Villar del Humo",39.87217,-1.645975,182
16259,16,"Villar del Infantado",40.443493,-2.485798,34
16263,16,"Villar de Olalla",39.993551,-2.26228,1575
16264,16,"Villarejo de Fuentes",39.759759,-2.680674,387
16265,16,"Villarejo de la Peñuela",40.084263,-2.401402,16
16266,16,Villarejo-Periesteban,39.885176,-2.45019,375
16269,16,"Villares del Saz",39.832869,-2.509301,499
16270,16,Villarrubio,39.946826,-2.907093,211
16271,16,Villarta,39.442794,-1.649603,853
16272,16,"Villas de la Ventosa",40.23029,-2.411291,225
16273,16,"Villaverde y Pasaconsol",39.774409,-2.281289,318
16274,16,Víllora,39.751746,-1.59179,120
16275,16,Vindel,40.582925,-2.384647,19
16276,16,Yémeda,39.75843,-1.735689,18
16277,16,"Zafra de Záncara",39.896719,-2.5451,92
16278,16,Zafrilla,40.226653,-1.631488,59
16279,16,"Zarza de Tajo",40.028017,-3.127377,320
16280,16,Zarzuela,40.26689,-2.139544,174
16901,16,"Campos del Paraíso",40.025584,-2.702752,646
16902,16,Valdetórtola,39.924032,-2.170286,115
16903,16,"Las Valeras",39.796021,-2.14694,1528
16904,16,"Fuentenava de Jábaga",40.129962,-2.307117,634
16905,16,Arcas,39.95402,-2.088807,2332
16906,16,"Los Valdecolmenas",40.108395,-2.470097,69
16908,16,"Pozorrubielos de la Mancha",39.478681,-2.022383,166
16909,16,Sotorribas,40.28555,-2.187234,711
16910,16,"Villar y Velasco",40.139768,-2.409284,91
17001,17,Agullana,42.405805,2.840759,880
17002,17,Aiguaviva,41.928247,2.77215,804
17003,17,Albanyà,42.31823,2.662493,157
17004,17,Albons,42.107307,3.080934,845
17005,17,"El Far d'Empordà",42.245642,2.993075,628
17006,17,Alp,42.346754,1.936068,1724
17007,17,Amer,42.010456,2.601697,2422
17008,17,Anglès,41.944077,2.637848,5944
17009,17,Arbúcies,41.824535,2.490877,6665
17010,17,Argelaguer,42.209658,2.630045,468
17011,17,L'Armentera,42.165966,3.08501,1080
17012,17,"Avinyonet de Puigventós",42.25294,2.914259,1671
17013,17,Begur,41.947883,3.199916,4291
17014,17,"La Vajol",42.40563,2.798842,112
17015,17,Banyoles,42.122096,2.771146,20865
17016,17,Bàscara,42.141325,2.916111,1049
17018,17,"Bellcaire d'Empordà",42.086739,3.103813,723
17019,17,Besalú,42.201492,2.698173,2592
17020,17,Bescanó,41.953122,2.716662,5088
17021,17,Beuda,42.239351,2.715156,203
17022,17,"La Bisbal d'Empordà",41.944101,3.042975,11757
17023,17,Blanes,41.689218,2.7829,42699
17024,17,Bolvir,42.416529,1.882533,493
17025,17,Bordils,42.047244,2.910446,1841
17026,17,Borrassà,42.217819,2.930564,804
17027,17,Breda,41.753255,2.55652,3969
17028,17,"Brunyola i Sant Martí Sapresa",41.912267,2.672015,401
17029,17,"Boadella i les Escaules",42.329124,2.86648,262
17030,17,Cabanes,42.308164,2.968095,995
17031,17,Cabanelles,42.247984,2.785932,286
17032,17,Cadaqués,42.290802,3.273652,2918
17033,17,"Caldes de Malavella",41.834061,2.808697,8673
17034,17,"Calonge i Sant Antoni",41.863503,3.073023,12335
17035,17,Camós,42.084426,2.762074,701
17036,17,Campdevànol,42.237152,2.139193,3241
17037,17,Campelles,42.28516,2.134759,163
17038,17,Campllong,41.897954,2.832147,534
17039,17,Camprodon,42.310486,2.431024,2570
17040,17,"Canet d'Adri",42.05618,2.724461,744
17041,17,Cantallops,42.41818,2.928167,366
17042,17,Capmany,42.371458,2.907674,680
17043,17,Queralbs,42.378633,2.171202,202
17044,17,"Cassà de la Selva",41.879521,2.888076,11131
17046,17,"Castellfollit de la Roca",42.21869,2.543123,966
17047,17,"Castelló d'Empúries",42.247622,3.09771,12201
17048,17,"Castell-Platja d'Aro",41.821419,3.046532,12982
17049,17,Celrà,42.017887,2.878012,5621
17050,17,"Cervià de Ter",42.066703,2.908663,1029
17051,17,Cistella,42.280376,2.830633,283
17052,17,Siurana,42.211975,3.007125,188
17054,17,Colera,42.402648,3.123526,494
17055,17,Colomers,42.084078,2.988653,208
17056,17,"Cornellà del Terri",42.090599,2.824137,2414
17057,17,Corçà,41.994977,3.017501,1283
17058,17,Crespià,42.192931,2.799429,254
17060,17,Darnius,42.363724,2.829184,563
17061,17,Das,42.362405,1.867048,261
17062,17,L'Escala,42.121996,3.122717,10374
17063,17,Espinelves,41.873748,2.423038,261
17064,17,Espolla,42.429267,3.005573,398
17065,17,Esponellà,42.171305,2.801194,446
17066,17,Figueres,42.270594,2.97187,49689
17067,17,Flaçà,42.045497,2.962461,1175
17068,17,Foixà,42.050501,3.000572,298
17069,17,"Fontanals de Cerdanya",42.385607,1.919729,516
17070,17,Fontanilles,42.014681,3.108409,171
17071,17,Fontcoberta,42.136038,2.805096,1483
17073,17,"Fornells de la Selva",41.92794,2.811749,2818
17074,17,Fortià,42.242856,3.03577,793
17075,17,Garrigàs,42.182379,2.9534,480
17076,17,Garrigoles,42.106024,3.024014,182
17077,17,Garriguella,42.343619,3.0625,989
17078,17,Ger,42.438196,1.828756,501
17079,17,Girona,41.984792,2.835282,108666
17080,17,Gombrèn,42.250652,2.070281,206
17081,17,Gualta,42.025378,3.117025,438
17082,17,"Guils de Cerdanya",42.451277,1.867484,557
17083,17,Hostalric,41.740937,2.630407,4493
17084,17,Isòvol,42.391334,1.823688,314
17085,17,Jafre,42.073044,3.013231,386
17086,17,"La Jonquera",42.43964,2.903292,3420
17087,17,Juià,42.013449,2.907975,319
17088,17,Lladó,42.254433,2.810194,822
17089,17,Llagostera,41.815013,2.908154,9585
17090,17,Llambilles,41.922804,2.86916,737
17091,17,Llanars,42.341748,2.346947,516
17092,17,Llançà,42.366417,3.126608,4892
